stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,alias,stop_area,stop_desc,lest_x,lest_y,zone_name,authority
149408,23954-1,Kindluse,59.381568,24.82223,149408,,Rae vald,,6582907.13,546733.31,Harju2,Harjumaa ÜTK
149409,23955-1,Koolipõllu,59.378765,24.829456,149409,,Rae vald,,6582599.95,547147.86,Harju2,Harjumaa ÜTK
149413,23956-1,Väike-Rae tee,59.37610801,24.86815452,149413,,Rae vald,,6582331.82,549351.27,Harju2,Harjumaa ÜTK
149433,23957-1,Väike-Rae tee,59.37632662,24.86815452,149433,,Rae vald,,6582356.17,549350.95,Harju2,Harjumaa ÜTK
9714,21771-1,Talu tee,59.33395504,24.39877053,9714,,Lääne-Harju vald,,6577384.00,522697.00,Harju3,Harjumaa ÜTK
146089,47418-1,Tammi,59.30664501,24.17706976,146089,,Lääne-Harju vald,,6574287.50,510086.43,Harju4,Harjumaa ÜTK
9713,21769-1,Uuetoa,59.33656015,24.37372727,9713,,Lääne-Harju vald,,6577666.00,521270.00,Harju3,Harjumaa ÜTK
137889,47402-1,Keila-Joa mõis,59.39500165,24.29860353,137889,Keila-Joa,Lääne-Harju vald,,6584155.02,516965.51,Harju3,Harjumaa ÜTK
146078,47411-1,Kirjatuvi,59.36828229,24.25864997,146078,,Lääne-Harju vald,,6581169.00,514707.00,Harju3,Harjumaa ÜTK
138131,09309-1,Liisu,59.46985,24.71721,138131,,Põhja-Tallinn,,6592673.11,540659.35,Harju1,Tallinna TA
138132,09310-1,Liisu,59.46926,24.71643,138132,,Põhja-Tallinn,,6592606.91,540615.83,Harju1,Tallinna TA
1166,09403-1,Maleva,59.45448766,24.69031333,1166,,Põhja-Tallinn,,6590945.74,539152.22,Harju1,Tallinna TA
152249,7000811-1,Mõisakooli,59.1734975,24.74972477,152249,,Kohila vald,,6559681.50,542871.56,Rapla2,Rapla MV
1359,13303-1,Varre,59.41827305,24.7518178,1359,,Kesklinn,,6586949.00,542685.62,Harju1,Tallinna TA
138901,13516-1,Lennujaam,59.41646141,24.79659318,138901,,Kesklinn,,6586776.53,545230.09,Harju1,Tallinna TA
1627,21201-1,Estonia,59.43458585,24.75236926,1627,Estonia,Kesklinn,,6588766.56,542696.55,Harju1,Tallinna TA
26832,8600807-1,Vilja,57.84669172,27.01591159,26832,,Võru linn,"Nöörimaa suunas",6415685.50,679046.87,,Võru MV
149805,8600927-1,Luhasoo,57.83421236,27.03272923,149805,,Võru linn,"KEK suunas",6414342.00,680107.43,,Võru MV
28757,8600038-1,Autobaas,57.84442049,27.01954699,28757,,Võru linn,"Autobussijaama suunas",6415442.50,679273.93,,Võru MV
22018,8600036-1,Autobaas,57.84382464,27.01797451,22018,,Võru linn,"Wermo suunas",6415372.00,679183.62,,Võru MV
21928,8600160-1,KEK,57.83158,27.03321,21928,,Võru linn,"Kaubabaasi suunas",6414050.40,680149.22,,Võru MV
149804,8600926-1,Luhasoo,57.83431698,27.03249062,149804,,Võru linn,"Kaubamaja suunas",6414353.00,680092.75,,Võru MV
149806,8600937-1,Kooli,57.80414492,27.0039248,149806,,Võru vald,"Kasaritsa suunas",6410919.50,678547.87,,Võru MV
133743,13808-1,Nuia,59.41587342,24.85139983,133743,,Lasnamäe,,6586749.26,548342.65,Harju1,Tallinna TA
4930,21929-1,Laitse,59.19342891,24.39753965,4930,,Saue vald,"Ametlik nimi: Laitse tee",6561729.50,522719.71,Harju4,Harjumaa ÜTK
4929,21930-1,Laitse,59.19413335,24.39910294,4929,,Saue vald,"Ametlik nimi: Laitse tee",6561808.50,522808.59,Harju4,Harjumaa ÜTK
133742,13807-1,Nuia,59.41568699,24.85379479,133742,,Lasnamäe,,6586730.22,548478.90,Harju1,Tallinna TA
9342,23346-1,Kooli tare,59.25600464,24.45515261,9342,,Saue vald,"Ametlik nimi: Koolitare",6568721.00,525965.00,Harju3,Harjumaa ÜTK
4934,21943-1,Ruila,59.19791885,24.4130315,4934,,Saue vald,"Ametlik nimi: Ruila tee",6562235.00,523602.00,Harju3,Harjumaa ÜTK
151316,27006-1,Pansionaat,59.50996629,25.19047021,151316,,Jõelähtme vald,,6597523.17,567407.37,Harju3,Harjumaa ÜTK
26269,5700478-1,Viigardi,58.88807874,23.59925746,26269,,Haapsalu linn,"",6527718.00,476894.03,,Lääne MV
9343,23347-1,Kooli tare,59.25569064,24.45509586,9343,,Saue vald,"Ametlik nimi: Koolitare",6568686.00,525962.00,Harju3,Harjumaa ÜTK
10577,21774-1,Klooga pood,59.32107184,24.22586202,10577,Klooga,Lääne-Harju vald,,6575902.98,512860.37,Harju3,Harjumaa ÜTK
142873,47403-1,Klooga pood,59.320907,24.22688,142873,Klooga,Lääne-Harju vald,,6575884.82,512918.39,Harju3,Harjumaa ÜTK
12465,22912-1,Leetse,59.34001162,24.10589736,12465,,Paldiski linn,"Ametlik nimi: Leetse tee",6577996.00,506026.37,Harju4,Harjumaa ÜTK
143166,26410-1,Okka,59.52313744,25.17654418,143166,,Jõelähtme vald,,6598976.42,566593.19,Harju3,Harjumaa ÜTK
26847,7820003-1,Aardla,58.35484233,26.72295824,26847,,Tartu linn,"Aardla tn suunas",6471491.50,659368.18,TartuLinn,Tartu LV
149193,6501043-1,Lutsu,58.03715895,27.13451076,149193,,Põlva vald,"Soesaare suunas",6437199.00,685091.81,,Põlva MV
32996,6500559-1,Ruusa,58.04733205,27.29176794,32996,Ruusa,Räpina vald,,6438775.50,694314.93,,Põlva MV
149396,23941-1,Raadivõhma,59.3044702,25.08144378,149396,,Rae vald,,6574528.52,561603.66,Harju2,Harjumaa ÜTK
149395,23940-1,Suursoo,59.30170978,25.05264759,149395,,Rae vald,,6574194.95,559968.27,Harju2,Harjumaa ÜTK
149398,23942-1,Raadivõhma,59.30435519,25.08127212,149398,,Rae vald,,6574515.55,561594.09,Harju2,Harjumaa ÜTK
149400,23944-1,Pöörasoo,59.29421059,25.08940458,149400,,Rae vald,,6573393.09,562075.66,Harju2,Harjumaa ÜTK
149412,23947-1,Rõõla tee,59.37695511,24.85768318,149412,,Rae vald,,6582418.52,548754.84,Harju2,Harjumaa ÜTK
149477,23948-1,Rõõla tee,59.37704802,24.85768318,149477,,Rae vald,,6582428.87,548754.71,Harju2,Harjumaa ÜTK
5179,22332-1,Veehoidla,59.12715644,25.31958206,5179,,Kose vald,,6555023.00,575556.00,Harju4,Harjumaa ÜTK
5178,22331-1,Veehoidla,59.12757019,25.31951056,5178,,Kose vald,,6555069.00,575551.00,Harju4,Harjumaa ÜTK
13383,22177-1,Viskla õpilased,59.2326812,25.17296075,13383,,Kose vald,,6566620.17,566956.19,Harju4,Harjumaa ÜTK
152152,4401113-1,Mere puiestee (perspektiivne),59.39833096,27.76644043,152152,,Sillamäe linn,,6590494.00,713862.31,,Ida-Viru MV
150055,4990074-2,Järveotsa,58.62064201,25.98278277,150055,,Põltsamaa vald,"Põltsamaa suunas",6499563.50,615187.50,,Jõgeva ÜTK
932,03702-1,Õitse,59.37577462,24.63486106,932,,Nõmme,,6582146.10,536090.25,Harju1,Tallinna TA
28653,5100134-1,Keskkooli,58.96078,26.01935,28653,,Koeru alevik,,6537495.76,616170.81,Viru2C,Järvamaa ÜTK
149908,22404-1,Vahtra,59.2234595,25.21606922,149908,,Kose vald,,6565636.89,569435.31,Harju4,Harjumaa ÜTK
25984,8200050-1,Arula,58.03808289,26.36141339,25984,,Otepää vald,,6435431.50,639459.00,,Valga MV
1106,07805-1,Koskla,59.42556484,24.71774479,1106,,Kristiine,,6587740.10,540742.46,Harju1,Tallinna TA
147389,47363-1,Ees-Lehetu,59.0567304,24.26275391,147389,,Saue vald,,6546464.40,515076.30,Harju4,Harjumaa ÜTK
132788,21798-1,Benita kodu,59.33004824,24.34561729,132788,,Lääne-Harju vald,,6576931.99,519673.92,Harju3,Harjumaa ÜTK
147394,47370-1,Suurearu,59.26777947,24.45291506,147394,,Saue vald,,6570031.80,525828.50,Harju3,Harjumaa ÜTK
13199,15112-1,Hundikuristiku,59.44005284,24.80627643,13199,,Lasnamäe,,6589411.11,545748.29,Harju1,Tallinna TA
149521,22398-1,Kose-Risti parkla,59.16443105,25.18808841,149521,Kose-Risti,Kose vald,,6559033.78,567954.28,Harju4,Harjumaa ÜTK
152156,4401117-1,Ranna 49 (perspektiivne),59.3961831,27.77799641,152156,,Sillamäe linn,,6590292.00,714531.25,,Ida-Viru MV
152489,22062-2,Kiili kool,59.30264198,24.84296026,152489,,Kiili vald,,6574130.00,548022.00,Harju2,Harjumaa ÜTK
149930,"",KÄRLA KOOL,58.33017295,22.25524856,149930,,Kärla alevik,,6466838.00,397795.90,,Saare MV
136888,47401-1,Spordihoone,59.37577359,24.2419497,136888,Laulasmaa,Lääne-Harju vald,,6582000.00,513754.40,Harju3,Harjumaa ÜTK
4748,21712-1,Treppoja rist,59.34111981,24.26728415,4748,Kloogaranna,Lääne-Harju vald,"",6578145.00,515210.00,Harju3,Harjumaa ÜTK
4749,21713-1,Treppoja rist,59.34141991,24.26537102,4749,Kloogaranna,Lääne-Harju vald,"",6578178.00,515101.00,Harju3,Harjumaa ÜTK
5417,29402-1,Loo,59.49027332,25.47913009,5417,,Kuusalu vald,"Ametlik nimi: Loo sild",6595655.00,583798.00,Harju4,Harjumaa ÜTK
5432,29003-1,Rihumägi,59.45238093,25.41492244,5432,,Kuusalu vald,,6591356.00,580250.00,Harju4,Harjumaa ÜTK
5510,32706-1,Luha,59.53140411,25.71639621,5510,,Kuusalu vald,"Ametlik nimi: Kolgaküla-Luha",6600556.00,597120.00,Harju4,Harjumaa ÜTK
5553,34102-1,Mäe,59.61116467,25.70017268,5553,,Kuusalu vald,"Ametlik nimi: Suurpea-Mäe",6609416.00,595977.00,Harju4,Harjumaa ÜTK
152155,4401116-1,Ranna 49 (perspektiivne),59.39615924,27.77820092,152155,,Sillamäe linn,,6590290.00,714543.00,,Ida-Viru MV
150208,4900503-1,Ranna,58.73113745,27.09463877,150208,,Peipsiääre vald,"Äteniidu, Ranna suunas",6514302.00,679174.31,,Tartu MV
151317,27007-1,Pansionaat,59.50990641,25.19036293,151317,,Jõelähtme vald,,6597516.39,567401.42,Harju3,Harjumaa ÜTK
947,04202-1,Vikerkaare,59.36754676,24.6502324,947,,Nõmme,,6581237.91,536972.93,Harju1,Tallinna TA
24941,7000594-1,Toome,58.92699042,24.30626221,24941,,Märjamaa vald,,6532023.50,517638.68,Rapla3,Rapla MV
26767,7000593-1,Toome,58.927192,24.308422,26767,,Märjamaa vald,,6532046.52,517762.97,Rapla3,Rapla MV
26764,7000330-1,Metsavahi,58.925385,24.395455,26764,,Märjamaa vald,,6531871.54,522776.60,Rapla3,Rapla MV
32462,4400263-1,Sauna,59.39737688,27.75690018,32462,,Sillamäe linn,"Kannuka suunas",6590357.50,713327.12,,Ida-Viru MV
4782,21761-1,Viigardi,59.25280842,24.28335367,4782,,Lääne-Harju vald,"",6568311.00,516166.00,Harju4,Harjumaa ÜTK
3847,16007-1,Mustakivisilla,59.44054583,24.86639805,3847,,Lasnamäe,,6589508.56,549158.71,Harju1,Tallinna TA
100522,7400213-1,Kellamäe,58.27161023,22.45923165,100522,,Kaarma vald,"Suund Kuressaarde",6460024.50,409592.78,,Saare MV
150111,47109-1,Aia,59.42940167,25.10964046,150111,,Jõelähtme vald,,6588470.50,562979.50,Harju2,Harjumaa ÜTK
5318,41013-1,Vildivabrik,59.37907006,25.19459009,5318,,Raasiku vald,,6582947.06,567900.31,Harju3,Harjumaa ÜTK
21761,3700290-1,Vahtrepa teerist,58.87162626,22.96040191,21761,,Pühalepa vald,"Suuremõisa suund",6526281.11,440032.61,,Hiiu MV
4783,21762-1,Viigardi,59.2534648,24.28403377,4783,,Lääne-Harju vald,"",6568384.28,516204.49,Harju4,Harjumaa ÜTK
10295,23674-1,Tammneeme keskus,59.52970625,24.88553465,10295,,Viimsi vald,,6599455.00,550113.31,Harju2,Harjumaa ÜTK
4226,23610-1,Tammneeme küla,59.53041645,24.8759572,4226,,Viimsi vald,,6599527.00,549570.31,Harju2,Harjumaa ÜTK
150113,7801346-1,Roiu kauplus,58.30086492,26.86784748,150113,,Kastre vald,"Kaagvere suunas",6465838.50,668100.12,,Tartu MV
21751,8200244-1,Kääriku,58.0028664,26.39073271,21751,,Otepää vald,,6431573.00,641329.56,,Valga MV
25297,4400030-1,Kordoni,59.00940277,27.434744,25297,,Alutaguse vald,"Kauksi suunas",6546214.63,697263.04,,Ida-Viru MV
150015,8490225-1,Kivi-Torimo,58.24695786,25.52707651,150015,,Mulgi vald,"Lõpp peatus",6457261.12,589666.47,,Viljandi MV
11823,23604-1,Vehema,59.50422029,24.85921287,11823,,Viimsi vald,,6596596.50,548660.18,Harju2,Harjumaa ÜTK
9608,23652-1,Haabneeme rand,59.51182565,24.82008618,9608,,Viimsi vald,,6597416.00,546434.06,Harju2,Harjumaa ÜTK
4225,23609-1,Tammneeme küla,59.53031795,24.87592043,4225,,Viimsi vald,,6599516.00,549568.37,Harju2,Harjumaa ÜTK
10296,23675-1,Tammneeme keskus,59.52965002,24.88588663,10296,,Viimsi vald,,6599449.00,550133.31,Harju2,Harjumaa ÜTK
9811,23682-1,Viimsi keskus 2,59.50909637,24.82948119,9811,,Viimsi vald,,6597118.50,546969.75,Harju2,Harjumaa ÜTK
14611,23698-1,Randvere kauplus,59.49889393,24.90335584,14611,,Viimsi vald,,6596036.00,551168.00,Harju2,Harjumaa ÜTK
26493,5100488-1,Seliküla,59.08297217,25.84089,26493,,Järva vald,,6550806.22,605533.42,,Järvamaa ÜTK
30464,5900027-1,Anguse,59.23776785,26.69408744,30464,,Vinni vald,,6569689.00,653730.50,Viru2B,Lääne-Viru MV
30465,5900026-1,Anguse,59.2366382,26.69440979,30465,,Vinni vald,,6569564.00,653753.93,Viru2B,Lääne-Viru MV
148997,21210-1,Estonia,59.43499977,24.75294828,148997,,Kesklinn,,6588813.03,542728.89,Harju1,Tallinna TA
32559,5900540-1,Palasi,59.23174684,26.73722886,32559,,Vinni vald,,6569118.50,656218.25,Viru2B,Lääne-Viru MV
31926,5900424-1,Metsa-Udriku,59.23009647,26.77547256,31926,,Vinni vald,,6569024.50,658407.25,Viru2B,Lääne-Viru MV
92585,5900648-1,Ristiküla,59.18856037,26.57381225,92585,,Vinni vald,,6563942.00,647081.06,Viru2C,Lääne-Viru MV
14902,21222-1,Kaubamaja,59.43440885,24.75606386,14902,Tallinn,Kesklinn,,6588749.20,542906.43,Harju1,Tallinna TA
130009,43168-1,Oomi,59.40266429,24.81272935,130009,,Kesklinn,,6585250.58,546164.87,Harju2,Tallinna TA
31901,5900406-1,Lähtse tee,59.19766005,26.56300488,31901,,Vinni vald,,6564931.27,646425.05,Viru2C,Lääne-Viru MV
21836,5900336-1,Küti,59.22308812,26.53008882,21836,,Vinni vald,,6567690.46,644438.62,Viru2C,Lääne-Viru MV
30631,5900224-1,Kehala,59.25466821,26.46468189,30631,,Vinni vald,,6571067.00,640577.12,Viru2C,Lääne-Viru MV
21837,5900337-1,Küti,59.22226333,26.53094915,21837,,Vinni vald,,6567600.50,644491.18,Viru2C,Lääne-Viru MV
32179,5900294-1,Kulina,59.20724024,26.5541953,32179,,Vinni vald,,6565978.50,645881.37,Viru2C,Lääne-Viru MV
31902,5900407-1,Lähtse tee,59.19680495,26.56341943,31902,,Vinni vald,,6564836.99,646452.36,Viru2C,Lääne-Viru MV
32644,5900647-1,Ristiküla,59.18771318,26.57440649,32644,,Vinni vald,,6563849.00,647118.62,Viru2C,Lääne-Viru MV
1175,09603-1,Vihuri,59.44392163,24.69494147,1175,,Põhja-Tallinn,,6589771.40,539426.90,Harju1,Tallinna TA
1049,06611-1,Raudalu,59.36258634,24.76435705,1049,,Nõmme,,6580753.77,543468.22,Harju1,Tallinna TA
10684,18908-1,Kastevarre tee,59.48859275,24.85894796,10684,,Pirita,,6594855.42,548667.48,Harju1,Tallinna TA
1502,16905-1,Kose tee,59.45483482,24.86958379,1502,,Lasnamäe,,6591102.64,549318.82,Harju1,Tallinna TA
1626,21105-7,Balti jaam,59.44121181,24.74068111,1626,Tallinn; Balti Jaam,Põhja-Tallinn,,6589497.30,542025.13,Harju1,Tallinna TA
5379,26910-1,Ruu mõis,59.43619208,25.21841867,5379,,Jõelähtme vald,"",6589334.00,569139.00,Harju3,Harjumaa ÜTK
31242,6701158-1,Kiviaja,58.36691078,24.59705624,31242,,Paikuse alevik,,6469756.00,534941.43,"PärnuLinn,PärnuMVLL",Pärnu MV
132453,7400932-1,Liiva,58.24446981,22.48877361,132453,,Saaremaa vald,,6456963.00,411257.81,,Saare MV
13728,17507-1,Loopealse,59.4518186,24.83971808,13728,,Lasnamäe,,6590745.06,547629.27,Harju1,Tallinna TA
14379,17909-1,Rummukõrtsi,59.46212926,24.82506548,14379,,Pirita,,6591883.33,546784.08,Harju1,Tallinna TA
1981,21102-1,Balti jaam,59.43974597,24.7374773,1981,Tallinn; Balti Jaam,Põhja-Tallinn,,6589332.00,541845.15,Harju1,Tallinna TA
150654,00153-1,Liivametsa,59.38925003,24.73292996,150654,,Nõmme,,6583704.05,541648.61,Harju1,Tallinna TA
150655,00154-1,Liivametsa,59.38855997,24.73313991,150655,,Nõmme,,6583627.31,541661.38,Harju1,Tallinna TA
150703,16201-2,Mustakivi,59.4428081,24.87513065,150703,,Lasnamäe,,6589767.00,549650.87,Harju1,Tallinna TA
150553,00152-1,Lauluväljak,59.44603501,24.80002641,150553,,Kesklinn,,6590073.26,545385.73,Harju1,Tallinna TA
1606,20803-1,Viimsi keskus 1,59.50905938,24.83036774,1606,,Viimsi vald,,6597115.00,547020.00,Harju2,Harjumaa ÜTK
150839,22070-1,Saustimõisa,59.3077117,24.78700982,150839,,Kiili vald,,6574656.00,544828.12,Harju2,Harjumaa ÜTK
150837,22071-1,Saustimõisa,59.307077,24.784735,150837,,Kiili vald,,6574583.78,544699.38,Harju2,Harjumaa ÜTK
150838,22072-1,Kuu,59.317279,24.767195,150838,,Kiili vald,,6575708.65,543687.33,Harju2,Harjumaa ÜTK
150840,22073-1,Kuu,59.316787,24.767436,150840,,Kiili vald,,6575654.00,543701.68,Harju2,Harjumaa ÜTK
23167,5100060-1,Illevere tee,59.03919411,25.8433875,23167,,Järva vald,,6545935.50,605810.56,,Järvamaa ÜTK
25986,5100061-1,Illevere tee,59.03911,25.84412,25986,,Järva vald,,6545927.28,605852.85,,Järvamaa ÜTK
26490,5100070-1,Jalalõpe,59.05823,25.87817,26490,,Järva vald,,6548110.47,607747.19,,Järvamaa ÜTK
28935,5100072-1,Jalgsema,59.08735,25.89433,28935,,Järva vald,,6551378.97,608582.42,,Järvamaa ÜTK
132454,7400933-1,Kungla,58.24612647,22.49594665,132454,,Saaremaa vald,,6457138.00,411683.09,,Saare MV
25475,7820075-1,Kasarmu,58.38700374,26.73595681,25475,,Tartu linn,"Narva mnt. suunas",6475101.55,659982.47,TartuLinn,Tartu LV
26374,7820193-1,Raadi,58.39664003,26.73102389,26374,,Tartu linn,"Narva mnt. suunas",6476162.18,659650.50,TartuLinn,Tartu LV
26083,7820057-1,Jõe,58.37056892,26.73946996,26083,,Tartu linn,,6473280.98,660262.52,TartuLinn,Tartu LV
24717,7820033-1,E-Kaubamaja,58.3584934,26.73078222,24717,,Tartu linn,"Ropkamõisa suunas",6471916.42,659809.30,TartuLinn,Tartu LV
33511,7820273-1,Tartu Maja IV,58.38183188,26.68539271,33511,,Tartu linn,"raudtee suunas",6474406.50,657050.43,TartuLinn,Tartu LV
150765,00161-1,Töökoja,59.41801167,24.75211143,150765,,Kesklinn,,6586920.06,542702.62,,Tallinna TA
150766,00162-1,Töökoja,59.41753101,24.7527932,150766,,Kesklinn,,6586866.96,542741.93,,Tallinna TA
152150,4401111-1,Ranna 4 (perspektiivne),59.40005115,27.75974298,152150,,Sillamäe linn,,6590664.00,713471.68,,Ida-Viru MV
150769,00165-1,Admiraliteedi,59.44204245,24.75305557,150769,,Kesklinn,,6589597.64,542726.17,,Tallinna TA
150812,23961-1,Muuseumi tee,59.38777436,24.96104478,150812,,Rae vald,,6583703.35,554612.76,Harju2,Harjumaa ÜTK
150813,23962-1,Muuseumi tee,59.38843542,24.96117353,150813,,Rae vald,,6583777.09,554619.02,Harju2,Harjumaa ÜTK
5380,26909-1,Ruu mõis,59.43647209,25.21823478,5380,,Jõelähtme vald,"",6589365.00,569128.00,Harju3,Harjumaa ÜTK
134916,7400944-1,Slupi,58.26185673,22.48350377,134916,,Saaremaa vald,,6458906.00,410992.18,,Saare MV
151148,4990081-2,Kalme,58.69346315,25.90790351,151148,,Põltsamaa vald,"Adavere suunas",6507545.00,610608.00,,Jõgeva ÜTK
5472,26911-1,Ruu,59.45702762,25.20983306,5472,,Jõelähtme vald,"",6591646.00,568610.00,Harju3,Harjumaa ÜTK
138205,7820340-1,Hotell Sophia,58.35677838,26.67871662,138205,,Tartu linn,,6471602.70,656771.61,,Tartu LV
22152,6700273-1,Vabaduse park,58.38538228,24.50837908,22152,,Pärnu linn,,6471770.50,529736.31,"PärnuLinn,PärnuMVLL",Pärnu MV
152151,4401112-1,Mere puiestee (perspektiivne),59.39843851,27.76645228,152151,,Sillamäe linn,,6590506.00,713862.31,,Ida-Viru MV
5580,24004-1,Vana-Muuga tee,59.47910784,25.00048338,5580,,Jõelähtme vald,"",6593910.00,556702.00,Harju2,Harjumaa ÜTK
128862,47102-1,Nurme tee,59.45342635,24.91369777,128862,,Jõelähtme vald,"",6590979.00,551822.75,Harju2,Harjumaa ÜTK
11087,24506-1,Rebala,59.45958098,25.08736909,11087,,Jõelähtme vald,"",6591811.50,561661.06,Harju2,Harjumaa ÜTK
12547,24104-1,Nõmme,59.48283132,25.04132393,12547,,Jõelähtme vald,"",6594360.00,559010.00,Harju2,Harjumaa ÜTK
5582,24001-1,Lepalinnu,59.4793718,24.99168576,5582,,Jõelähtme vald,"",6593932.00,556203.00,Harju2,Harjumaa ÜTK
5581,24002-1,Lepalinnu,59.4794402,24.99094661,5581,,Jõelähtme vald,"",6593939.00,556161.00,Harju2,Harjumaa ÜTK
24223,4400502-1,Sarapuu,59.38155557,28.12953297,24223,,Narva-Jõesuu linn,"Soldina suunas",6589842.09,734569.15,,Ida-Viru MV
152153,4401114-1,Ranna 37 (perspektiivne),59.39731956,27.77192413,152153,,Sillamäe linn,,6590399.00,714179.68,,Ida-Viru MV
32398,4400496-1,Lydia Koidula,59.44199444,28.01379722,32398,,Narva-Jõesuu linn,"Sadama suunas",6596164.11,727600.33,,Ida-Viru MV
32397,4400497-1,Lydia Koidula,59.4413417,28.0126668,32397,,Narva-Jõesuu linn,"Auga suunas",6596087.69,727540.65,,Ida-Viru MV
24062,4400524-1,Olgina tee,59.38881827,28.12834738,24062,Olgina,Narva-Jõesuu linn,"Tallinna suunas",6590645.50,734452.12,,Ida-Viru MV
24064,4400526-1,Olgina,59.39342799,28.13159807,24064,Olgina,Narva-Jõesuu linn,,6591169.43,734604.89,,Ida-Viru MV
28702,4400870-1,Kaevurite,59.3383828,27.69431358,28702,,Narva-Jõesuu linn,"Viivkonna suunas",6583598.00,710138.68,,Ida-Viru MV
24080,4400774-1,Tulukese,59.37151784,28.09750537,24080,,Narva-Jõesuu linn,"Narva suunas",6588614.38,732820.43,,Ida-Viru MV
32451,4400046-1,Apteegi,59.45965675,28.03815378,32451,,Narva-Jõesuu linn,"Sadama suunas",6598211.13,728861.41,,Ida-Viru MV
32392,4400072-1,Auga,59.43070821,27.99592684,32392,,Narva-Jõesuu linn,"Parklas",6594848.50,726663.06,,Ida-Viru MV
32401,4400201-1,Kajaka,59.44947189,28.0244235,32401,,Narva-Jõesuu linn,"Auga suunas",6597031.75,728152.22,,Ida-Viru MV
151233,7801353-1,Roiu kauplus,58.300924,26.86761862,151233,,Kastre vald,"Roiu, Kurepalu suunas",6465844.50,668086.43,,Tartu MV
27886,3700289-1,Vahtrepa teerist,58.87153874,22.96042741,27886,,Pühalepa vald,"Heltermaa suund",6526271.34,440033.93,,Hiiu MV
33330,5100495-1,Sinimetsa,59.07365,25.85345,33330,,Järva vald,,6549788.03,606281.96,,Järvamaa ÜTK
132419,5100337-1,Paide bussijaam 1,58.88499,25.55523,132419,"Paide, Paide Bussijaam",Paide linn,,6528344.52,589671.75,,Järvamaa ÜTK
132376,5100337-2,Paide bussijaam 2,58.8853,25.55504,132376,"Paide, Paide Bussijaam",Paide linn,,6528378.79,589660.00,,Järvamaa ÜTK
922,03404-1,Mustamäe,59.39955551,24.66083995,922,Tallinn,Mustamäe,,6584809.50,537540.93,Harju1,Tallinna TA
144160,4400979-1,Auvere,59.34290963,27.93695342,144160,,Narva-Jõesuu linn,"Küla keskus",6584886.50,723895.50,,Ida-Viru MV
152154,4401115-1,Ranna 37 (perspektiivne),59.39720966,27.77152415,152154,,Sillamäe linn,,6590385.50,714157.68,,Ida-Viru MV
1555,18610-1,Äigrumäe,59.48110091,24.89002078,1555,,Pirita,,6594043.80,550439.02,Harju2,Tallinna TA
133806,7820328-1,Jaama,58.3840735,26.7402712,133806,,Tartu linn,"kesklinna suunas",6474785.76,660247.94,,Tartu LV
151757,3700326-1,Vahtrepa,58.89405898,22.99885303,151757,,Pühalepa vald,"Hagaste-Hellamaa suund",6528745.79,442287.72,,Hiiu MV
10809,15204-1,Kumu,59.43609687,24.79882901,10809,,Lasnamäe,,6588965.37,545330.99,Harju1,Tallinna TA
151758,3700327-1,Vahtrepa,58.89390818,22.99856887,151758,,Pühalepa vald,,6528729.24,442271.09,,Hiiu MV
1473,16102-1,K. Kärberi,59.44508688,24.87733426,1473,,Lasnamäe,,6590022.48,549772.57,Harju1,Tallinna TA
26237,7820178-1,Pauluse,58.3710759,26.7156237,26237,,Tartu linn,"Kesklinna suunas",6473280.67,658865.96,TartuLinn,Tartu LV
811,00304-1,Rocca al Mare,59.43119636,24.63724902,811,,Haabersti,,6588321.30,536167.34,Harju1,Tallinna TA
1216,10305-1,Kalamaja,59.44607119,24.73820575,1216,,Põhja-Tallinn,,6590037.08,541878.73,Harju1,Tallinna TA
14385,12908-1,Veskiposti,59.42085289,24.7642592,14385,,Kesklinn,,6587244.37,543388.70,Harju1,Tallinna TA
1527,18201-1,Haljas tee,59.45919663,24.84642115,1527,,Pirita,,6591571.73,547999.08,Harju1,Tallinna TA
1194,09901-1,Kolde puiestee,59.44014525,24.70749456,1194,,Põhja-Tallinn,,6589358.16,540143.50,Harju1,Tallinna TA
1048,06610-1,Kaarla,59.36705,24.75705,1048,,Nõmme,,6581246.28,543047.08,Harju1,Tallinna TA
1055,06901-1,Ööbiku,59.41541318,24.73238429,1055,,Kristiine,,6586618.21,541585.78,Harju1,Tallinna TA
26165,6700487-1,Linnamaa,58.708389,24.797709,26165,,Kaisma vald,,6507909.24,546231.42,,Pärnu MV
14845,47029-1,Neeme tee,59.45117229,25.19963264,14845,,Jõelähtme vald,,6590983.39,568043.25,Harju3,Harjumaa ÜTK
151180,4401090-1,Geoloogia,59.38914513,27.79789114,151180,,Sillamäe linn,"Sillamäe bussijaama suunas väljumiseks",6589573.00,715704.12,,Ida-Viru MV
151224,5701103-1,Antsu,58.86934,23.52770999,151224,,Haapsalu linn,,6525657.65,472754.12,,Lääne MV
151225,5701104-1,Antsu,58.86935,23.52688999,151225,,Haapsalu linn,,6525659.10,472706.82,,Lääne MV
143163,26407-1,Kadastiku,59.52342584,25.18572807,143163,,Jõelähtme vald,,6599017.69,567112.38,Harju3,Harjumaa ÜTK
23622,4400310-1,Kose,59.33702797,27.47191597,23622,,Jõhvi vald,"Kuremäe suunas",6582771.50,697507.81,,Ida-Viru MV
